unidade;papel;posicao;papel_do_ponto;alvo_E;alvo_N;raio_m;ancora;valvulas;planta;tipo;matriz;d_foco_OESTE_m;d_foco_ESTE_m;coordenada_da_planta;pergola_por_cima;porque;margem;se_positivo;se_negativo
U3;PAR SAO — ocidental (o controlo que nunca existiu);U3-P3;assintomaticas;530260.3;4654936.1;40;ponto da valvula 6, bloco B2 (ficheiro operativo valvulas_por_area.json, G35);v6;U3-P3;assintomaticas;solo 40-80 cm;253.3;739.2;A PRODUZIR NO TERRENO — obrigatoria. Nenhuma das 221 amostras deste caso tem coordenada, e e esse o defeito que as torna inutilizaveis.;A REGISTAR NO TERRENO — ha pergola por cima desta planta? Custa zero e re-certifica a particao de altura de 06-07-2025 no ano que interessa.;E a unica unidade do bloco B2 com os TRES indicadores a zero: 0,0 % de defice em 2026, 0,0 % de declinio novo M2 e 0,0 % de chao lavrado em 2021. Mesmo bloco, mesma fila de valvulas, MESMA ORIGEM DE AGUA e mesmo material vegetal que T1 — o corpo principal e todo pe franco de Erica (G19/G36). Emparelha com T1 em tudo excepto no defice, que e a definicao de um controlo. NENHUMA COLHEITA DESTE CASO TEVE ALGUMA VEZ UM ASSINTOMATICO.;DUAS CONDICOES, E NAO SAO OPCIONAIS. (1) «0 % em defice» quer dizer «nunca abaixo da referencia menos 0,05», e a referencia esta ELA PROPRIA a cair (INS-04): isto e «demonstravelmente nao pior do que a referencia», que e mais fraco do que «sao». (2) A data de plantacao TEM de ser confirmada antes (GES-08): pelo menos 5,37 ha do poligono nao tinham fiada em 2010 nem em 2012 e tinham-na em 2021, a localizacao exacta dessas hectares NAO esta estabelecida, e o enchimento de uma pergola nova vale +0,06 a +0,11 NDVI/ano — varias vezes o efeito procurado. UMA UNIDADE JOVEM PARECE SA E NAO E CONTROLO. Escolher o controlo pela aparencia do que se vai medir e a mascara derivada do sinal outra vez.;o agente esta tambem no terreno sem defice: DEIXA DE EXPLICAR O PADRAO e sai da lista de causas. E o desfecho que ja aconteceu ao M. hapla, e e o desfecho MAIS PROVAVEL para os Fusaria, que sao comuns em solo e madeira de pomar. E precisamente por isso que tem de correr: e o unico ensaio deste desenho que pode BAIXAR o numero de candidatos.;"com T1 positivo, o organismo passa a ser o PRIMEIRO deste caso com contraste de lugar A DUAS ESCALAS — orla contra fora-proximo (T1c) e foco contra terreno sao (U3). Nao e causa; passa a ser a linha que merece uma segunda epoca, e a unica que a merece."
U4;PAR SAO — oriental;U4-P1;assintomaticas;531394.7;4655341.8;40;ponto da valvula 17, bloco B4 (ficheiro operativo, G35);v17;U4-P1;assintomaticas;raiz fina;954.4;474.4;A PRODUZIR NO TERRENO — obrigatoria. Nenhuma das 221 amostras deste caso tem coordenada, e e esse o defeito que as torna inutilizaveis.;A REGISTAR NO TERRENO — ha pergola por cima desta planta? Custa zero e re-certifica a particao de altura de 06-07-2025 no ano que interessa.;Os dois lados tem substratos OPOSTOS em todas as variaveis que os separam (S20): cota, posicao hidraulica, distancia a drenagem, historia de lavra, rugosidade. Um so par sao, do lado ocidental, confundiria BLOCO com TERRENO. A v17 tem os mesmos tres indicadores a zero e e a escolha dentro do B4 — a v16, no mesmo bloco, tem 13,0 % de defice.;As mesmas duas condicoes de U3, e uma terceira: o B4 e um bloco diferente do B3, logo este par controla o TERRENO oriental e nao a GESTAO do B3. Fica a 474 m do foco ESTE — e um par de regiao, nao de vizinhanca.;idem U3, para o lado oriental.;idem U3, para o lado oriental.
U4;PAR SAO — oriental;U4-P1;assintomaticas;531394.7;4655341.8;40;ponto da valvula 17, bloco B4 (ficheiro operativo, G35);v17;U4-P1;assintomaticas;colo/tronco;954.4;474.4;A PRODUZIR NO TERRENO — obrigatoria. Nenhuma das 221 amostras deste caso tem coordenada, e e esse o defeito que as torna inutilizaveis.;A REGISTAR NO TERRENO — ha pergola por cima desta planta? Custa zero e re-certifica a particao de altura de 06-07-2025 no ano que interessa.;Os dois lados tem substratos OPOSTOS em todas as variaveis que os separam (S20): cota, posicao hidraulica, distancia a drenagem, historia de lavra, rugosidade. Um so par sao, do lado ocidental, confundiria BLOCO com TERRENO. A v17 tem os mesmos tres indicadores a zero e e a escolha dentro do B4 — a v16, no mesmo bloco, tem 13,0 % de defice.;As mesmas duas condicoes de U3, e uma terceira: o B4 e um bloco diferente do B3, logo este par controla o TERRENO oriental e nao a GESTAO do B3. Fica a 474 m do foco ESTE — e um par de regiao, nao de vizinhanca.;idem U3, para o lado oriental.;idem U3, para o lado oriental.
U4;PAR SAO — oriental;U4-P1;assintomaticas;531394.7;4655341.8;40;ponto da valvula 17, bloco B4 (ficheiro operativo, G35);v17;U4-P1;assintomaticas;solo 0-30 cm;954.4;474.4;A PRODUZIR NO TERRENO — obrigatoria. Nenhuma das 221 amostras deste caso tem coordenada, e e esse o defeito que as torna inutilizaveis.;A REGISTAR NO TERRENO — ha pergola por cima desta planta? Custa zero e re-certifica a particao de altura de 06-07-2025 no ano que interessa.;Os dois lados tem substratos OPOSTOS em todas as variaveis que os separam (S20): cota, posicao hidraulica, distancia a drenagem, historia de lavra, rugosidade. Um so par sao, do lado ocidental, confundiria BLOCO com TERRENO. A v17 tem os mesmos tres indicadores a zero e e a escolha dentro do B4 — a v16, no mesmo bloco, tem 13,0 % de defice.;As mesmas duas condicoes de U3, e uma terceira: o B4 e um bloco diferente do B3, logo este par controla o TERRENO oriental e nao a GESTAO do B3. Fica a 474 m do foco ESTE — e um par de regiao, nao de vizinhanca.;idem U3, para o lado oriental.;idem U3, para o lado oriental.
U4;PAR SAO — oriental;U4-P1;assintomaticas;531394.7;4655341.8;40;ponto da valvula 17, bloco B4 (ficheiro operativo, G35);v17;U4-P1;assintomaticas;solo 40-80 cm;954.4;474.4;A PRODUZIR NO TERRENO — obrigatoria. Nenhuma das 221 amostras deste caso tem coordenada, e e esse o defeito que as torna inutilizaveis.;A REGISTAR NO TERRENO — ha pergola por cima desta planta? Custa zero e re-certifica a particao de altura de 06-07-2025 no ano que interessa.;Os dois lados tem substratos OPOSTOS em todas as variaveis que os separam (S20): cota, posicao hidraulica, distancia a drenagem, historia de lavra, rugosidade. Um so par sao, do lado ocidental, confundiria BLOCO com TERRENO. A v17 tem os mesmos tres indicadores a zero e e a escolha dentro do B4 — a v16, no mesmo bloco, tem 13,0 % de defice.;As mesmas duas condicoes de U3, e uma terceira: o B4 e um bloco diferente do B3, logo este par controla o TERRENO oriental e nao a GESTAO do B3. Fica a 474 m do foco ESTE — e um par de regiao, nao de vizinhanca.;idem U3, para o lado oriental.;idem U3, para o lado oriental.
U4;PAR SAO — oriental;U4-P2;assintomaticas;531394.7;4655341.8;40;ponto da valvula 17, bloco B4 (ficheiro operativo, G35);v17;U4-P2;assintomaticas;raiz fina;954.4;474.4;A PRODUZIR NO TERRENO — obrigatoria. Nenhuma das 221 amostras deste caso tem coordenada, e e esse o defeito que as torna inutilizaveis.;A REGISTAR NO TERRENO — ha pergola por cima desta planta? Custa zero e re-certifica a particao de altura de 06-07-2025 no ano que interessa.;Os dois lados tem substratos OPOSTOS em todas as variaveis que os separam (S20): cota, posicao hidraulica, distancia a drenagem, historia de lavra, rugosidade. Um so par sao, do lado ocidental, confundiria BLOCO com TERRENO. A v17 tem os mesmos tres indicadores a zero e e a escolha dentro do B4 — a v16, no mesmo bloco, tem 13,0 % de defice.;As mesmas duas condicoes de U3, e uma terceira: o B4 e um bloco diferente do B3, logo este par controla o TERRENO oriental e nao a GESTAO do B3. Fica a 474 m do foco ESTE — e um par de regiao, nao de vizinhanca.;idem U3, para o lado oriental.;idem U3, para o lado oriental.
U4;PAR SAO — oriental;U4-P2;assintomaticas;531394.7;4655341.8;40;ponto da valvula 17, bloco B4 (ficheiro operativo, G35);v17;U4-P2;assintomaticas;colo/tronco;954.4;474.4;A PRODUZIR NO TERRENO — obrigatoria. Nenhuma das 221 amostras deste caso tem coordenada, e e esse o defeito que as torna inutilizaveis.;A REGISTAR NO TERRENO — ha pergola por cima desta planta? Custa zero e re-certifica a particao de altura de 06-07-2025 no ano que interessa.;Os dois lados tem substratos OPOSTOS em todas as variaveis que os separam (S20): cota, posicao hidraulica, distancia a drenagem, historia de lavra, rugosidade. Um so par sao, do lado ocidental, confundiria BLOCO com TERRENO. A v17 tem os mesmos tres indicadores a zero e e a escolha dentro do B4 — a v16, no mesmo bloco, tem 13,0 % de defice.;As mesmas duas condicoes de U3, e uma terceira: o B4 e um bloco diferente do B3, logo este par controla o TERRENO oriental e nao a GESTAO do B3. Fica a 474 m do foco ESTE — e um par de regiao, nao de vizinhanca.;idem U3, para o lado oriental.;idem U3, para o lado oriental.
U4;PAR SAO — oriental;U4-P2;assintomaticas;531394.7;4655341.8;40;ponto da valvula 17, bloco B4 (ficheiro operativo, G35);v17;U4-P2;assintomaticas;solo 0-30 cm;954.4;474.4;A PRODUZIR NO TERRENO — obrigatoria. Nenhuma das 221 amostras deste caso tem coordenada, e e esse o defeito que as torna inutilizaveis.;A REGISTAR NO TERRENO — ha pergola por cima desta planta? Custa zero e re-certifica a particao de altura de 06-07-2025 no ano que interessa.;Os dois lados tem substratos OPOSTOS em todas as variaveis que os separam (S20): cota, posicao hidraulica, distancia a drenagem, historia de lavra, rugosidade. Um so par sao, do lado ocidental, confundiria BLOCO com TERRENO. A v17 tem os mesmos tres indicadores a zero e e a escolha dentro do B4 — a v16, no mesmo bloco, tem 13,0 % de defice.;As mesmas duas condicoes de U3, e uma terceira: o B4 e um bloco diferente do B3, logo este par controla o TERRENO oriental e nao a GESTAO do B3. Fica a 474 m do foco ESTE — e um par de regiao, nao de vizinhanca.;idem U3, para o lado oriental.;idem U3, para o lado oriental.
U4;PAR SAO — oriental;U4-P2;assintomaticas;531394.7;4655341.8;40;ponto da valvula 17, bloco B4 (ficheiro operativo, G35);v17;U4-P2;assintomaticas;solo 40-80 cm;954.4;474.4;A PRODUZIR NO TERRENO — obrigatoria. Nenhuma das 221 amostras deste caso tem coordenada, e e esse o defeito que as torna inutilizaveis.;A REGISTAR NO TERRENO — ha pergola por cima desta planta? Custa zero e re-certifica a particao de altura de 06-07-2025 no ano que interessa.;Os dois lados tem substratos OPOSTOS em todas as variaveis que os separam (S20): cota, posicao hidraulica, distancia a drenagem, historia de lavra, rugosidade. Um so par sao, do lado ocidental, confundiria BLOCO com TERRENO. A v17 tem os mesmos tres indicadores a zero e e a escolha dentro do B4 — a v16, no mesmo bloco, tem 13,0 % de defice.;As mesmas duas condicoes de U3, e uma terceira: o B4 e um bloco diferente do B3, logo este par controla o TERRENO oriental e nao a GESTAO do B3. Fica a 474 m do foco ESTE — e um par de regiao, nao de vizinhanca.;idem U3, para o lado oriental.;idem U3, para o lado oriental.
U4;PAR SAO — oriental;U4-P3;assintomaticas;531394.7;4655341.8;40;ponto da valvula 17, bloco B4 (ficheiro operativo, G35);v17;U4-P3;assintomaticas;raiz fina;954.4;474.4;A PRODUZIR NO TERRENO — obrigatoria. Nenhuma das 221 amostras deste caso tem coordenada, e e esse o defeito que as torna inutilizaveis.;A REGISTAR NO TERRENO — ha pergola por cima desta planta? Custa zero e re-certifica a particao de altura de 06-07-2025 no ano que interessa.;Os dois lados tem substratos OPOSTOS em todas as variaveis que os separam (S20): cota, posicao hidraulica, distancia a drenagem, historia de lavra, rugosidade. Um so par sao, do lado ocidental, confundiria BLOCO com TERRENO. A v17 tem os mesmos tres indicadores a zero e e a escolha dentro do B4 — a v16, no mesmo bloco, tem 13,0 % de defice.;As mesmas duas condicoes de U3, e uma terceira: o B4 e um bloco diferente do B3, logo este par controla o TERRENO oriental e nao a GESTAO do B3. Fica a 474 m do foco ESTE — e um par de regiao, nao de vizinhanca.;idem U3, para o lado oriental.;idem U3, para o lado oriental.
U4;PAR SAO — oriental;U4-P3;assintomaticas;531394.7;4655341.8;40;ponto da valvula 17, bloco B4 (ficheiro operativo, G35);v17;U4-P3;assintomaticas;colo/tronco;954.4;474.4;A PRODUZIR NO TERRENO — obrigatoria. Nenhuma das 221 amostras deste caso tem coordenada, e e esse o defeito que as torna inutilizaveis.;A REGISTAR NO TERRENO — ha pergola por cima desta planta? Custa zero e re-certifica a particao de altura de 06-07-2025 no ano que interessa.;Os dois lados tem substratos OPOSTOS em todas as variaveis que os separam (S20): cota, posicao hidraulica, distancia a drenagem, historia de lavra, rugosidade. Um so par sao, do lado ocidental, confundiria BLOCO com TERRENO. A v17 tem os mesmos tres indicadores a zero e e a escolha dentro do B4 — a v16, no mesmo bloco, tem 13,0 % de defice.;As mesmas duas condicoes de U3, e uma terceira: o B4 e um bloco diferente do B3, logo este par controla o TERRENO oriental e nao a GESTAO do B3. Fica a 474 m do foco ESTE — e um par de regiao, nao de vizinhanca.;idem U3, para o lado oriental.;idem U3, para o lado oriental.
U4;PAR SAO — oriental;U4-P3;assintomaticas;531394.7;4655341.8;40;ponto da valvula 17, bloco B4 (ficheiro operativo, G35);v17;U4-P3;assintomaticas;solo 0-30 cm;954.4;474.4;A PRODUZIR NO TERRENO — obrigatoria. Nenhuma das 221 amostras deste caso tem coordenada, e e esse o defeito que as torna inutilizaveis.;A REGISTAR NO TERRENO — ha pergola por cima desta planta? Custa zero e re-certifica a particao de altura de 06-07-2025 no ano que interessa.;Os dois lados tem substratos OPOSTOS em todas as variaveis que os separam (S20): cota, posicao hidraulica, distancia a drenagem, historia de lavra, rugosidade. Um so par sao, do lado ocidental, confundiria BLOCO com TERRENO. A v17 tem os mesmos tres indicadores a zero e e a escolha dentro do B4 — a v16, no mesmo bloco, tem 13,0 % de defice.;As mesmas duas condicoes de U3, e uma terceira: o B4 e um bloco diferente do B3, logo este par controla o TERRENO oriental e nao a GESTAO do B3. Fica a 474 m do foco ESTE — e um par de regiao, nao de vizinhanca.;idem U3, para o lado oriental.;idem U3, para o lado oriental.
U4;PAR SAO — oriental;U4-P3;assintomaticas;531394.7;4655341.8;40;ponto da valvula 17, bloco B4 (ficheiro operativo, G35);v17;U4-P3;assintomaticas;solo 40-80 cm;954.4;474.4;A PRODUZIR NO TERRENO — obrigatoria. Nenhuma das 221 amostras deste caso tem coordenada, e e esse o defeito que as torna inutilizaveis.;A REGISTAR NO TERRENO — ha pergola por cima desta planta? Custa zero e re-certifica a particao de altura de 06-07-2025 no ano que interessa.;Os dois lados tem substratos OPOSTOS em todas as variaveis que os separam (S20): cota, posicao hidraulica, distancia a drenagem, historia de lavra, rugosidade. Um so par sao, do lado ocidental, confundiria BLOCO com TERRENO. A v17 tem os mesmos tres indicadores a zero e e a escolha dentro do B4 — a v16, no mesmo bloco, tem 13,0 % de defice.;As mesmas duas condicoes de U3, e uma terceira: o B4 e um bloco diferente do B3, logo este par controla o TERRENO oriental e nao a GESTAO do B3. Fica a 474 m do foco ESTE — e um par de regiao, nao de vizinhanca.;idem U3, para o lado oriental.;idem U3, para o lado oriental.
